"","rated","turns","victory_status","winner","increment_code","white_id","white_rating","black_id","black_rating","opening_name","shortname","avgrating","starttime","gametype"
"6232","True",100,"resign","black","15+5","bensk",1517,"trial-__gre",1531,"Queen's Pawn Game: Chigorin Variation","Queen's Pawn Game",1524,"15","Classical"
"6233","True",112,"outoftime","black","15+5","trial-__gre",1519,"ches_acc_cuandrej",1306,"Four Knights Game: Scotch Variation Accepted","Four Knights Game",1412.5,"15","Classical"
"6234","True",69,"resign","white","15+5","trial-__gre",1513,"lelediferrara",1350,"Scotch Game","Scotch Game",1431.5,"15","Classical"
"6235","True",123,"resign","white","15+5","trial-__gre",1486,"algar",1568,"Scotch Game: Potter Variation","Scotch Game",1527,"15","Classical"
"6236","True",26,"resign","black","15+5","trial-__gre",1501,"doctorsuage",1404,"Four Knights Game: Italian Variation","Four Knights Game",1452.5,"15","Classical"
"6237","True",96,"mate","black","15+5","trial-__gre",1536,"behpour-shi",1399,"Queen's Pawn Game: Chigorin Variation","Queen's Pawn Game",1467.5,"15","Classical"
"6238","True",82,"resign","black","10+0","giuseppe-nantes",1361,"trial-__gre",1481,"Sicilian Defense: Bowdler Attack","Sicilian Defense",1421,"10","Classical"
"6239","True",53,"resign","white","5+8","ostap1964",1772,"trial-__gre",1485,"Sicilian Defense: French Variation","Sicilian Defense",1628.5,"5","Blitz"
"6240","True",89,"mate","white","8+0","alizarei",1338,"trial-__gre",1539,"Sicilian Defense","Sicilian Defense",1438.5,"8","Blitz"
"6241","True",58,"outoftime","black","10+0","tori92",2096,"reza-kondazi",1901,"Caro-Kann Defense: Exchange Variation","Caro-Kann Defense",1998.5,"10","Classical"
"6242","True",68,"resign","black","10+0","reza-kondazi",1920,"tori92",2087,"Queen's Pawn Game: Symmetrical Variation |  Pseudo-Catalan","Queen's Pawn Game",2003.5,"10","Classical"
"6243","True",54,"mate","black","5+8","ashilov",2004,"tori92",2073,"Four Knights Game: Scotch Variation Accepted","Four Knights Game",2038.5,"5","Blitz"
"6244","True",113,"mate","white","10+0","tori92",2084,"sunsettosunrise",2066,"Sicilian Defense: Dragon Variation","Sicilian Defense",2075,"10","Classical"
"6245","True",59,"resign","white","5+5","tori92",2060,"huntermind",1792,"Caro-Kann Defense: Advance Variation |  Short Variation","Caro-Kann Defense",1926,"5","Blitz"
"6246","True",117,"mate","white","10+5","vit2014",2136,"tori92",2062,"Queen's Pawn Game: Symmetrical Variation","Queen's Pawn Game",2099,"10","Classical"
"6247","True",30,"outoftime","black","5+7","tori92",2081,"marikov",2096,"Sicilian Defense: Old Sicilian","Sicilian Defense",2088.5,"5","Blitz"
"6248","False",31,"resign","white","19+4","tori92",1804,"babacom",1997,"Four Knights Game: Italian Variation |  Noa Gambit","Four Knights Game",1900.5,"19","Classical"
"6249","True",55,"resign","white","10+0","nesa10",2051,"tori92",2072,"Ruy Lopez","Ruy Lopez",2061.5,"10","Classical"
"6250","True",82,"resign","black","5+21","2700172",1922,"tori92",2040,"Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation","Italian Game",1981,"5","Blitz"
"6251","True",144,"draw","draw","30+1","nolp",2063,"tori92",2038,"Ruy Lopez: Morphy Defense |  Classical Defense Deferred","Ruy Lopez",2050.5,"30","Classical"
"6252","True",46,"resign","black","10+4","pikur",1834,"tori92",1994,"Ruy Lopez: Morphy Defense |  Classical Defense Deferred","Ruy Lopez",1914,"10","Classical"
"6253","True",85,"resign","black","9+0","diogen613",1867,"tori92",1968,"Italian Game: Giuoco Pianissimo |  Canal Variation","Italian Game",1917.5,"9","Blitz"
"6254","True",85,"resign","black","10+5","vladimir-kramnik-1",1663,"gid",1706,"Ruy Lopez: Steinitz Defense","Ruy Lopez",1684.5,"10","Classical"
"6255","True",49,"resign","white","15+5","iosif22",1692,"vladimir-kramnik-1",1674,"French Defense: Knight Variation","French Defense",1683,"15","Classical"
"6256","True",69,"mate","white","15+0","ponchic",1631,"vladimir-kramnik-1",1698,"French Defense: La Bourdonnais Variation","French Defense",1664.5,"15","Classical"
"6257","True",56,"resign","black","8+10","masa-90",1723,"vladimir-kramnik-1",1713,"French Defense: King's Indian Attack","French Defense",1718,"8","Blitz"
"6258","True",34,"mate","black","15+8","aleksey-2014",1642,"vladimir-kramnik-1",1703,"Queen's Pawn Game","Queen's Pawn Game",1672.5,"15","Classical"
"6259","True",59,"resign","white","10+10","fedorstar",1763,"vladimir-kramnik-1",1698,"English Opening: King's English Variation","English Opening",1730.5,"10","Classical"
"6260","True",85,"resign","white","8+5","toka",1664,"vladimir-kramnik-1",1706,"French Defense: Advance Variation","French Defense",1685,"8","Blitz"
"6261","True",70,"mate","black","10+5","chp-3",1500,"vladimir-kramnik-1",1701,"French Defense: Steinitz Attack","French Defense",1600.5,"10","Classical"
"6262","True",46,"resign","black","15+15","billooji",1680,"vladimir-kramnik-1",1677,"Queen's Pawn Game","Queen's Pawn Game",1678.5,"15","Classical"
"6263","True",74,"resign","black","5+8","omid123",1666,"vladimir-kramnik-1",1675,"Queen's Pawn Game: Chigorin Variation","Queen's Pawn Game",1670.5,"5","Blitz"
"6264","True",113,"resign","white","7+5","vladimir-kramnik-1",1663,"manouch339",1667,"Italian Game: Anti-Fried Liver Defense","Italian Game",1665,"7","Blitz"
"6265","True",13,"outoftime","white","10+5","vladimir-kramnik-1",1651,"cakmakfevzi2012",1641,"Sicilian Defense: Smith-Morra Gambit","Sicilian Defense",1646,"10","Classical"
"6266","True",46,"mate","black","10+5","cakmakfevzi2012",1654,"vladimir-kramnik-1",1638,"French Defense: Steinitz Attack","French Defense",1646,"10","Classical"
"6267","True",29,"resign","black","10+5","santozmitro",1680,"vladimir-kramnik-1",1623,"French Defense: Exchange Variation","French Defense",1651.5,"10","Classical"
"6268","True",59,"resign","white","15+9","vladimir-kramnik-1",1610,"rroig",1617,"French Defense: Advance Variation #2","French Defense",1613.5,"15","Classical"
"6269","True",79,"resign","white","10+15","yventus2014",1754,"vladimir-kramnik-1",1618,"French Defense: Advance Variation #4","French Defense",1686,"10","Classical"
"6270","True",36,"mate","black","15+10","riverok",1795,"vladimir-kramnik-1",1581,"French Defense: Knight Variation","French Defense",1688,"15","Classical"
"6271","True",39,"resign","black","10+5","epphi",1658,"vladimir-kramnik-1",1565,"French Defense: Exchange Variation","French Defense",1611.5,"10","Classical"
"6272","True",34,"resign","black","15+10","vladimir-kramnik-1",1423,"pramath91",1500,"Scotch Game: Schmidt Variation","Scotch Game",1461.5,"15","Classical"
"6273","True",66,"resign","black","10+10","vladimir-kramnik-1",1566,"mahdi20014",1694,"Italian Game: Anti-Fried Liver Defense","Italian Game",1630,"10","Classical"
"6274","False",22,"mate","black","25+0","vladimir-kramnik-1",1432,"xlarevo",1493,"Ruy Lopez: Exchange Variation","Ruy Lopez",1462.5,"25","Classical"
"6275","True",39,"resign","white","15+1","navik",1656,"vladimir-kramnik-1",1577,"Queen's Pawn Game","Queen's Pawn Game",1616.5,"15","Classical"
"6276","True",25,"resign","white","10+10","vladimir-kramnik-1",1557,"storozh",1713,"Scandinavian Defense: Main Line","Scandinavian Defense",1635,"10","Classical"
"6277","True",95,"resign","white","5+8","darjov",1606,"vladimir-kramnik-1",1579,"French Defense: Reti-Spielmann Attack","French Defense",1592.5,"5","Blitz"
"6278","True",45,"resign","white","10+10","patolino",1519,"vladimir-kramnik-1",1597,"King's Pawn Game: Leonardis Variation","King's Pawn Game",1558,"10","Classical"
"6279","True",33,"resign","white","8+5","chulic",1612,"vladimir-kramnik-1",1626,"French Defense: Advance Variation |  Paulsen Attack","French Defense",1619,"8","Blitz"
"6280","True",56,"mate","black","10+15","dipjoy",1633,"vladimir-kramnik-1",1610,"French Defense: Steinitz Attack","French Defense",1621.5,"10","Classical"
"6281","True",117,"mate","white","10+15","vladimir-kramnik-1",1595,"fruztasi",1583,"Ruy Lopez","Ruy Lopez",1589,"10","Classical"
"6282","True",63,"mate","white","10+5","prodem",1696,"vladimir-kramnik-1",1607,"French Defense: Advance Variation |  Paulsen Attack","French Defense",1651.5,"10","Classical"
"6283","True",62,"resign","black","10+5","airblade92",1743,"vladimir-kramnik-1",1586,"French Defense: Knight Variation","French Defense",1664.5,"10","Classical"
"6284","True",66,"draw","draw","10+15","faraon7",1630,"vladimir-kramnik-1",1584,"French Defense: Knight Variation","French Defense",1607,"10","Classical"
"6285","True",50,"resign","black","10+15","hercule-poivrot",1609,"vladimir-kramnik-1",1564,"French Defense: Advance Variation |  Nimzowitsch System","French Defense",1586.5,"10","Classical"
"6286","True",113,"resign","white","15+0","bageryan",1508,"vladimir-kramnik-1",1586,"Queen's Pawn Game: Levitsky Attack","Queen's Pawn Game",1547,"15","Classical"
"6287","True",97,"mate","white","10+15","vladimir-kramnik-1",1573,"jalilroozban",1465,"King's Pawn Game: McConnell Defense","King's Pawn Game",1519,"10","Classical"
"6288","False",132,"resign","black","5+5","reydmus",1459,"dasalvarp",1494,"Sicilian Defense","Sicilian Defense",1476.5,"5","Blitz"
"6289","True",24,"outoftime","black","20+1","alliekatxoxo1",1061,"sjamal99",1133,"King's Pawn Game: Leonardis Variation","King's Pawn Game",1097,"20","Classical"
"6290","True",66,"resign","black","15+60","great-mate-super-gre",1628,"lajniko",1581,"Four Knights Game: Italian Variation","Four Knights Game",1604.5,"15","Classical"
"6291","True",99,"resign","white","15+60","great-mate-super-gre",1577,"threefoxes",1571,"Scandinavian Defense: Mieses-Kotroc Variation","Scandinavian Defense",1574,"15","Classical"
"6292","True",54,"mate","black","15+60","great-mate-super-gre",1638,"alexey33",1497,"French Defense: Exchange Variation","French Defense",1567.5,"15","Classical"
"6293","True",90,"resign","black","15+60","great-mate-super-gre",1705,"8124524987",1348,"English Opening: Anglo-Scandinavian Defense","English Opening",1526.5,"15","Classical"
"6294","True",42,"resign","white","15+60","great-mate-super-gre",1691,"scarfachess",1335,"Scandinavian Defense: Modern Variation #2","Scandinavian Defense",1513,"15","Classical"
"6295","True",58,"resign","black","15+60","alhshah",1253,"great-mate-super-gre",1679,"Sicilian Defense","Sicilian Defense",1466,"15","Classical"
"6296","True",54,"mate","black","15+60","jjlopez",1200,"great-mate-super-gre",1802,"Sicilian Defense","Sicilian Defense",1501,"15","Classical"
"6297","True",104,"mate","black","15+60","mrra",1258,"great-mate-super-gre",1793,"Sicilian Defense: Brick Variation","Sicilian Defense",1525.5,"15","Classical"
"6298","False",99,"draw","draw","15+60","great-mate-super-gre",1706,"juanca_22",1287,"Four Knights Game: Italian Variation","Four Knights Game",1496.5,"15","Classical"
"6299","True",81,"resign","white","15+60","great-mate-super-gre",1782,"fazkaz",1325,"Four Knights Game: Italian Variation","Four Knights Game",1553.5,"15","Classical"
"6300","True",57,"resign","white","15+60","great-mate-super-gre",1770,"fazkaz",1321,"Scandinavian Defense: Mieses-Kotroc Variation","Scandinavian Defense",1545.5,"15","Classical"
"6301","True",58,"mate","black","15+60","romanelli",1387,"great-mate-super-gre",1739,"Queen's Pawn Game","Queen's Pawn Game",1563,"15","Classical"
"6302","True",65,"mate","white","15+60","great-mate-super-gre",1687,"astropaulo",1108,"Queen's Pawn Game: Franco-Sicilian Defense","Queen's Pawn Game",1397.5,"15","Classical"
"6303","True",80,"resign","black","15+5","dimch73",1200,"great-mate-super-gre",1670,"Queen's Pawn Game","Queen's Pawn Game",1435,"15","Classical"
"6304","False",6,"resign","black","7+2","mohammad1534",1325,"great-mate-super-gre",1620,"Bishop's Opening: Berlin Defense","Bishop's Opening",1472.5,"7","Blitz"
"6305","False",71,"mate","white","7+2","fifthcategory",1677,"great-mate-super-gre",1620,"Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation","Italian Game",1648.5,"7","Blitz"
"6306","True",65,"mate","white","15+60","great-mate-super-gre",1595,"andi74",1416,"French Defense: Normal Variation","French Defense",1505.5,"15","Classical"
"6307","True",94,"mate","black","30+8","donni999",1292,"great-mate-super-gre",1500,"Van't Kruijs Opening","Van't Kruijs Opening",1396,"30","Classical"
"6308","True",172,"resign","black","20+8","borntexan",1500,"doodak",1501,"English Opening: Agincourt Defense","English Opening",1500.5,"20","Classical"
"6309","False",47,"mate","white","5+8","juan_ubago",1521,"borntexan",1500,"Zukertort Opening: Slav Invitation","Zukertort Opening",1510.5,"5","Blitz"
"6310","True",84,"resign","black","7+10","coraumou",1490,"gunsti",1672,"Ruy Lopez: Classical Variation","Ruy Lopez",1581,"7","Blitz"
"6311","True",7,"outoftime","white","15+0","tumla",1245,"austindecoder",906,"French Defense: Queen's Knight","French Defense",1075.5,"15","Classical"
"6312","True",15,"resign","white","15+0","rezasamimifar1380",1576,"austindecoder",910,"Van't Kruijs Opening","Van't Kruijs Opening",1243,"15","Classical"
"6313","False",44,"resign","black","20+0","austindecoder",838,"walledmisk",1642,"Van't Kruijs Opening","Van't Kruijs Opening",1240,"20","Classical"
"6314","True",53,"resign","white","20+20","dionisii",1500,"austindecoder",850,"Zukertort Opening: Tennison Gambit","Zukertort Opening",1175,"20","Classical"
"6315","True",2,"outoftime","black","14+10","fasd",1233,"ribari",1391,"King's Pawn Game","King's Pawn Game",1312,"14","Classical"
"6316","True",30,"outoftime","black","20+0","fasd",1260,"rm1100",1211,"French Defense: La Bourdonnais Variation","French Defense",1235.5,"20","Classical"
"6317","True",2,"outoftime","black","30+12","fasd",1300,"zenz",1064,"King's Pawn Game","King's Pawn Game",1182,"30","Classical"
"6318","True",75,"outoftime","white","15+5","hnlute",1344,"fasd",1325,"English Opening: The Whale","English Opening",1334.5,"15","Classical"
"6319","True",29,"mate","white","5+8","galina-slog",1526,"fasd",1388,"Four Knights Game: Ranken Variation","Four Knights Game",1457,"5","Blitz"
"6320","True",17,"draw","draw","5+11","fasd",1365,"vazik777",1445,"Scandinavian Defense","Scandinavian Defense",1405,"5","Blitz"
"6321","True",24,"resign","black","60+13","zenz",1180,"fasd",1341,"King's Pawn Game: Leonardis Variation","King's Pawn Game",1260.5,"60","Classical"
"6322","True",63,"outoftime","white","8+0","tonin1",1763,"fasd",1318,"Bishop's Opening: Berlin Defense","Bishop's Opening",1540.5,"8","Blitz"
"6323","True",115,"mate","white","7+5","finkelfrand",1582,"axes",1769,"English Opening: King's English Variation |  Reversed Sicilian","English Opening",1675.5,"7","Blitz"
"6324","False",92,"mate","black","7+2","axes",1375,"d3jan11",1473,"French Defense: Knight Variation","French Defense",1424,"7","Blitz"
"6325","False",75,"mate","white","7+2","rodolfos",1300,"axes",1375,"King's Pawn Game: Busch-Gass Gambit","King's Pawn Game",1337.5,"7","Blitz"
"6326","False",57,"resign","white","7+2","axes",1484,"shubha",1303,"Bishop's Opening: Berlin Defense","Bishop's Opening",1393.5,"7","Blitz"
"6327","False",43,"mate","white","7+2","hamid_jalali",1368,"axes",1484,"King's Pawn Game: Busch-Gass Gambit","King's Pawn Game",1426,"7","Blitz"
"6328","True",2,"resign","white","10+2","jesuisenechec",1461,"thebestofthebad",828,"King's Pawn Game","King's Pawn Game",1144.5,"10","Classical"
"6329","True",2,"resign","black","10+2","thebestofthebad",830,"jesuisenechec",1460,"Queen's Pawn Game","Queen's Pawn Game",1145,"10","Classical"
"6330","True",2,"resign","black","5+8","thebestofthebad",835,"carlos-freire",1754,"Queen's Pawn Game","Queen's Pawn Game",1294.5,"5","Blitz"
"6331","True",2,"resign","black","5+8","thebestofthebad",904,"projetoxadrez",1353,"King's Pawn Game","King's Pawn Game",1128.5,"5","Blitz"
"6332","True",2,"resign","white","5+8","projetoxadrez",1351,"thebestofthebad",912,"Zukertort Opening: Ross Gambit","Zukertort Opening",1131.5,"5","Blitz"
"6333","True",2,"resign","black","5+8","thebestofthebad",920,"projetoxadrez",1348,"Queen's Pawn Game","Queen's Pawn Game",1134,"5","Blitz"
"6334","True",2,"resign","white","5+8","projetoxadrez",1346,"thebestofthebad",930,"Van't Kruijs Opening","Van't Kruijs Opening",1138,"5","Blitz"
"6335","True",2,"resign","black","5+8","thebestofthebad",940,"projetoxadrez",1343,"Queen's Pawn Game","Queen's Pawn Game",1141.5,"5","Blitz"
"6336","True",2,"resign","white","5+8","projetoxadrez",1341,"thebestofthebad",952,"Van't Kruijs Opening","Van't Kruijs Opening",1146.5,"5","Blitz"
"6337","True",2,"resign","black","5+8","thebestofthebad",965,"projetoxadrez",1338,"King's Pawn Game","King's Pawn Game",1151.5,"5","Blitz"
"6338","True",2,"resign","white","5+8","projetoxadrez",1335,"thebestofthebad",981,"Scandinavian Defense","Scandinavian Defense",1158,"5","Blitz"
"6339","True",2,"resign","black","5+8","thebestofthebad",981,"projetoxadrez",1335,"Queen's Pawn Game","Queen's Pawn Game",1158,"5","Blitz"
"6340","True",2,"resign","black","5+8","thebestofthebad",1025,"projetoxadrez",1328,"Queen's Pawn Game","Queen's Pawn Game",1176.5,"5","Blitz"
"6341","True",2,"resign","black","5+8","thebestofthebad",1106,"projetoxadrez",1319,"Queen's Pawn Game","Queen's Pawn Game",1212.5,"5","Blitz"
"6342","True",80,"resign","black","10+5","myllarau",1420,"spcwby",1443,"Ruy Lopez: Berlin Defense #2","Ruy Lopez",1431.5,"10","Classical"
"6343","True",75,"resign","white","12+8","diction",1429,"spcwby",1461,"Queen's Gambit Declined","Queen's Gambit Declined",1445,"12","Classical"
"6344","True",94,"resign","black","10+0","erik13",1384,"spcwby",1447,"Queen's Gambit Declined: Vienna Variation","Queen's Gambit Declined",1415.5,"10","Classical"
